quest_id,event_id,area_id,quest_seq,quest_name,position_x,position_y,icon_id,stamina,stamina_start,team_exp,unit_exp,love,limit_time,daily_limit,clear_reward_group,rank_reward_group,drop_reward_type,drop_reward_id,drop_reward_num,drop_reward_odds,background_1,wave_bgm_sheet_id_1,wave_bgm_que_id_1,story_id_wavestart_1,story_id_waveend_1,background_2,wave_bgm_sheet_id_2,wave_bgm_que_id_2,story_id_wavestart_2,story_id_waveend_2,background_3,wave_bgm_sheet_id_3,wave_bgm_que_id_3,story_id_wavestart_3,story_id_waveend_3,quest_detail_bg_id,quest_detail_bg_position,start_time,end_time
10022101,10022,10022101,1,"Ellusion Isle 1-1",-820,-45,100110,8,1,8,120,8,90,0,610022101,610022121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022102,10022,10022101,2,"Ellusion Isle 1-2",-700,50,100030,8,1,8,120,8,90,0,610022102,610022121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022103,10022,10022101,3,"Ellusion Isle 1-3",-600,-62,100030,8,1,8,120,8,90,0,610022103,610022121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022104,10022,10022101,4,"Ellusion Isle 1-4",-500,-183,100110,8,1,8,120,8,90,0,610022104,610022121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022105,10022,10022101,5,"Ellusion Isle 1-5",-400,-70,100050,8,1,8,120,8,90,0,610022105,610022121,0,0,0,0,100011,bgm_M41,bgm_M41,0,0,100012,bgm_M41,bgm_M41,0,0,100013,bgm_M41,bgm_M41,0,0,100011,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022106,10022,10022101,6,"Ellusion Isle 1-6",-260,-40,100020,9,1,9,135,9,90,0,610022106,610022121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022107,10022,10022101,7,"Ellusion Isle 1-7",-170,70,100070,9,1,9,135,9,90,0,610022107,610022122,0,0,0,0,100037,bgm_M41,bgm_M41,0,0,100038,bgm_M41,bgm_M41,0,0,100039,bgm_M41,bgm_M41,0,0,100037,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022108,10022,10022101,8,"Ellusion Isle 1-8",-75,-60,100020,9,1,9,135,9,90,0,610022108,610022121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022109,10022,10022101,9,"Ellusion Isle 1-9",70,-108,100040,9,1,9,135,9,90,0,610022109,610022121,0,0,0,0,100031,bgm_M41,bgm_M41,0,0,100032,bgm_M41,bgm_M41,0,0,100033,bgm_M41,bgm_M41,0,0,100031,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022110,10022,10022101,10,"Ellusion Isle 1-10",180,45,100020,9,1,9,135,9,90,0,610022110,610022121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022111,10022,10022101,11,"Ellusion Isle 1-11",270,-107,100040,10,1,10,150,10,90,0,610022111,610022121,0,0,0,0,100031,bgm_M41,bgm_M41,0,0,100032,bgm_M41,bgm_M41,0,0,100033,bgm_M41,bgm_M41,0,0,100031,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022112,10022,10022101,12,"Ellusion Isle 1-12",390,10,100080,10,1,10,150,10,90,0,610022112,610022121,0,0,0,0,100051,bgm_M41,bgm_M41,0,0,100052,bgm_M41,bgm_M41,0,0,100053,bgm_M41,bgm_M41,0,0,100051,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022113,10022,10022101,13,"Ellusion Isle 1-13",490,-100,100080,10,1,10,150,10,90,0,610022113,610022121,0,0,0,0,100051,bgm_M41,bgm_M41,0,0,100052,bgm_M41,bgm_M41,0,0,100053,bgm_M41,bgm_M41,0,0,100051,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022114,10022,10022101,14,"Ellusion Isle 1-14",590,19,100180,10,1,10,150,10,90,0,610022114,610022121,0,0,0,0,100171,bgm_M41,bgm_M41,0,0,100172,bgm_M41,bgm_M41,0,0,100173,bgm_M41,bgm_M41,0,0,100171,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022115,10022,10022101,15,"Ellusion Isle 1-15",690,105,100180,10,1,10,150,10,90,0,610022115,610022123,0,0,0,0,100171,bgm_M41,bgm_M41,0,0,100172,bgm_M41,bgm_M41,0,0,100173,bgm_M41,bgm_M41,0,0,100171,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022201,10022,10022201,16,"Ellusion Isle 1-1",-500,80,100040,16,2,16,240,16,90,3,610022116,610022121,2,31080,1,28,100897,bgm_M41,bgm_M41,0,0,100898,bgm_M41,bgm_M41,0,0,100899,bgm_M41,bgm_M41,0,0,100897,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022202,10022,10022201,17,"Ellusion Isle 1-2",-348,-130,100040,16,2,16,240,16,90,3,610022117,610022121,2,31032,1,28,100891,bgm_M41,bgm_M41,0,0,100892,bgm_M41,bgm_M41,0,0,100893,bgm_M41,bgm_M41,0,0,100891,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022203,10022,10022201,18,"Ellusion Isle 1-3",-150,23,100020,18,2,18,270,18,90,3,610022118,610022121,2,31080,1,29,100691,bgm_M41,bgm_M41,0,0,100692,bgm_M41,bgm_M41,0,0,100693,bgm_M41,bgm_M41,0,0,100691,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022204,10022,10022201,19,"Ellusion Isle 1-4",60,-113,100080,18,2,18,270,18,90,3,610022119,610022121,2,31032,1,29,100931,bgm_M41,bgm_M41,0,0,100932,bgm_M41,bgm_M41,0,0,100933,bgm_M41,bgm_M41,0,0,100931,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10022205,10022,10022201,20,"Ellusion Isle 1-5",230,48,100180,20,2,20,300,20,90,3,610022120,610022121,2,31080,1,30,100811,bgm_M41,bgm_M41,0,0,100812,bgm_M41,bgm_M41,0,0,100813,bgm_M41,bgm_M41,0,0,100811,0,"2022/07/19 23:00:00","2022/07/29 22:59:59"
10023101,10023,10023101,1,"St. Theresa's Academy 1-1",-802,-151,100200,8,1,8,120,8,90,0,610023101,610023121,0,0,0,0,100061,bgm_M41,bgm_M41,0,0,100062,bgm_M41,bgm_M41,0,0,100063,bgm_M41,bgm_M41,0,0,100061,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023102,10023,10023101,2,"St. Theresa's Academy 1-2",-721,17,100010,8,1,8,120,8,90,0,610023102,610023121,0,0,0,0,100061,bgm_M41,bgm_M41,0,0,100062,bgm_M41,bgm_M41,0,0,100063,bgm_M41,bgm_M41,0,0,100061,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023103,10023,10023101,3,"St. Theresa's Academy 1-3",-615,-122,100190,8,1,8,120,8,90,0,610023103,610023121,0,0,0,0,100061,bgm_M41,bgm_M41,0,0,100062,bgm_M41,bgm_M41,0,0,100063,bgm_M41,bgm_M41,0,0,100061,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023104,10023,10023101,4,"St. Theresa's Academy 1-4",-445,-82,100010,8,1,8,120,8,90,0,610023104,610023121,0,0,0,0,100061,bgm_M41,bgm_M41,0,0,100062,bgm_M41,bgm_M41,0,0,100063,bgm_M41,bgm_M41,0,0,100061,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023105,10023,10023101,5,"St. Theresa's Academy 1-5",-520,74,100510,8,1,8,120,8,90,0,610023105,610023121,0,0,0,0,101951,bgm_M41,bgm_M41,0,0,101952,bgm_M41,bgm_M41,0,0,101953,bgm_M41,bgm_M41,0,0,101951,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023106,10023,10023101,6,"St. Theresa's Academy 1-6",-313,50,100280,9,1,9,135,9,90,0,610023106,610023121,0,0,0,0,101951,bgm_M41,bgm_M41,0,0,101952,bgm_M41,bgm_M41,0,0,101953,bgm_M41,bgm_M41,0,0,101951,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023107,10023,10023101,7,"St. Theresa's Academy 1-7",-220,-78,100510,9,1,9,135,9,90,0,610023107,610023121,0,0,0,0,101951,bgm_M41,bgm_M41,0,0,101952,bgm_M41,bgm_M41,0,0,101953,bgm_M41,bgm_M41,0,0,101951,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023108,10023,10023101,8,"St. Theresa's Academy 1-8",-38,63,100050,9,1,9,135,9,90,0,610023108,610023121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023109,10023,10023101,9,"St. Theresa's Academy 1-9",127,76,100020,9,1,9,135,9,90,0,610023109,610023121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023110,10023,10023101,10,"St. Theresa's Academy 1-10",30,-102,100020,9,1,9,135,9,90,0,610023110,610023121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023111,10023,10023101,11,"St. Theresa's Academy 1-11",220,-83,100520,10,1,10,150,10,90,0,610023111,610023121,0,0,0,0,101961,bgm_M41,bgm_M41,0,0,101962,bgm_M41,bgm_M41,0,0,101963,bgm_M41,bgm_M41,0,0,101961,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023112,10023,10023101,12,"St. Theresa's Academy 1-12",341,39,100520,10,1,10,150,10,90,0,610023112,610023121,0,0,0,0,101961,bgm_M41,bgm_M41,0,0,101962,bgm_M41,bgm_M41,0,0,101963,bgm_M41,bgm_M41,0,0,101961,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023113,10023,10023101,13,"St. Theresa's Academy 1-13",408,-88,100050,10,1,10,150,10,90,0,610023113,610023121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023114,10023,10023101,14,"St. Theresa's Academy 1-14",550,-74,100520,10,1,10,150,10,90,0,610023114,610023121,0,0,0,0,101961,bgm_M41,bgm_M41,0,0,101962,bgm_M41,bgm_M41,0,0,101963,bgm_M41,bgm_M41,0,0,101961,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023115,10023,10023101,15,"St. Theresa's Academy 1-15",593,80,100020,10,1,10,150,10,90,0,610023115,610023121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023201,10023,10023201,16,"St. Theresa's Academy 1-1",-520,72,100510,16,2,16,240,16,90,3,610023116,610023121,2,31056,1,28,101951,bgm_M41,bgm_M41,0,0,101952,bgm_M41,bgm_M41,0,0,101953,bgm_M41,bgm_M41,0,0,101951,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023202,10023,10023201,17,"St. Theresa's Academy 1-2",-353,-49,100020,16,2,16,240,16,90,3,610023117,610023121,2,31040,1,28,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023203,10023,10023201,18,"St. Theresa's Academy 1-3",-138,41,100520,18,2,18,270,18,90,3,610023118,610023121,2,31056,1,29,101971,bgm_M41,bgm_M41,0,0,101972,bgm_M41,bgm_M41,0,0,101973,bgm_M41,bgm_M41,0,0,101971,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023204,10023,10023201,19,"St. Theresa's Academy 1-4",22,-104,100520,18,2,18,270,18,90,3,610023119,610023121,2,31040,1,29,101971,bgm_M41,bgm_M41,0,0,101972,bgm_M41,bgm_M41,0,0,101973,bgm_M41,bgm_M41,0,0,101971,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10023205,10023,10023201,20,"St. Theresa's Academy 1-5",270,-87,100520,20,2,20,300,20,90,3,610023120,610023121,2,31056,1,30,101971,bgm_M41,bgm_M41,0,0,101972,bgm_M41,bgm_M41,0,0,101973,bgm_M41,bgm_M41,0,0,101971,0,"2022/08/04 23:00:00","2022/08/22 22:59:59"
10024101,10024,10024101,1,"Landosol City 1-1",-873,-155,100200,8,1,8,120,8,90,0,610024101,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024102,10024,10024101,2,"Landosol City 1-2",-786,10,100190,8,1,8,120,8,90,0,610024102,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024103,10024,10024101,3,"Landosol City 1-3",-594,-57,100190,8,1,8,120,8,90,0,610024103,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024104,10024,10024101,4,"Landosol City 1-4",-421,42,100190,8,1,8,120,8,90,0,610024104,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024105,10024,10024101,5,"Landosol City 1-5",-220,59,100190,8,1,8,120,8,90,0,610024105,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024106,10024,10024101,6,"Landosol City 1-6",-339,-108,100200,9,1,9,135,9,90,0,610024106,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024107,10024,10024101,7,"Landosol City 1-7",-150,-116,100200,9,1,9,135,9,90,0,610024107,610024122,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024108,10024,10024101,8,"Landosol City 1-8",-26,33,100200,9,1,9,135,9,90,0,610024108,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024109,10024,10024101,9,"Landosol City 1-9",115,-114,100190,9,1,9,135,9,90,0,610024109,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024110,10024,10024101,10,"Landosol City 1-10",316,-114,100190,9,1,9,135,9,90,0,610024110,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024111,10024,10024101,11,"Landosol City 1-11",208,53,100190,10,1,10,150,10,90,0,610024111,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024112,10024,10024101,12,"Landosol City 1-12",432,14,100200,10,1,10,150,10,90,0,610024112,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024113,10024,10024101,13,"Landosol City 1-13",654,49,100200,10,1,10,150,10,90,0,610024113,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024114,10024,10024101,14,"Landosol City 1-14",565,-115,100190,10,1,10,150,10,90,0,610024114,610024121,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024115,10024,10024101,15,"Landosol City 1-15",761,-108,100190,10,1,10,150,10,90,0,610024115,610024123,0,0,0,0,101241,bgm_M41,bgm_M41,0,0,101242,bgm_M41,bgm_M41,0,0,101243,bgm_M41,bgm_M41,0,0,101241,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024201,10024,10024201,16,"Landosol City 1-1",-500,80,100190,16,2,16,240,16,90,3,610024116,610024121,2,31047,1,28,101251,bgm_M41,bgm_M41,0,0,101252,bgm_M41,bgm_M41,0,0,101253,bgm_M41,bgm_M41,0,0,101251,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024202,10024,10024201,17,"Landosol City 1-2",-269,14,100190,16,2,16,240,16,90,3,610024117,610024121,2,31034,1,28,101251,bgm_M41,bgm_M41,0,0,101252,bgm_M41,bgm_M41,0,0,101253,bgm_M41,bgm_M41,0,0,101251,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024203,10024,10024201,18,"Landosol City 1-3",-126,-172,100200,18,2,18,270,18,90,3,610024118,610024121,2,31047,1,29,101251,bgm_M41,bgm_M41,0,0,101252,bgm_M41,bgm_M41,0,0,101253,bgm_M41,bgm_M41,0,0,101251,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024204,10024,10024201,19,"Landosol City 1-4",148,-109,100200,18,2,18,270,18,90,3,610024119,610024121,2,31034,1,29,101251,bgm_M41,bgm_M41,0,0,101252,bgm_M41,bgm_M41,0,0,101253,bgm_M41,bgm_M41,0,0,101251,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10024205,10024,10024201,20,"Landosol City 1-5",310,48,100190,20,2,20,300,20,90,3,610024120,610024121,2,31047,1,30,101251,bgm_M41,bgm_M41,0,0,101252,bgm_M41,bgm_M41,0,0,101253,bgm_M41,bgm_M41,0,0,101251,0,"2022/08/19 23:00:00","2022/08/29 22:59:59"
10025101,10025,10025101,1,"Terror House Gardens 1-1",-522,-155,100531,8,1,8,120,8,90,0,610025101,610025121,0,0,0,0,102061,bgm_M41,bgm_M41,0,0,102062,bgm_M41,bgm_M41,0,0,102063,bgm_M41,bgm_M41,0,0,102061,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025102,10025,10025101,2,"Terror House Gardens 1-2",-398,32,100020,8,1,8,120,8,90,0,610025102,610025121,0,0,0,0,100364,bgm_M41,bgm_M41,0,0,100365,bgm_M41,bgm_M41,0,0,100366,bgm_M41,bgm_M41,0,0,100364,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025103,10025,10025101,3,"Terror House Gardens 1-3",-215,0,100540,8,1,8,120,8,90,0,610025103,610025121,0,0,0,0,102061,bgm_M41,bgm_M41,0,0,102062,bgm_M41,bgm_M41,0,0,102063,bgm_M41,bgm_M41,0,0,102061,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025104,10025,10025101,4,"Terror House Gardens 1-4",-112,-110,100531,8,1,8,120,8,90,0,610025104,610025121,0,0,0,0,102061,bgm_M41,bgm_M41,0,0,102062,bgm_M41,bgm_M41,0,0,102063,bgm_M41,bgm_M41,0,0,102061,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025105,10025,10025101,5,"Terror House Gardens 1-5",-31,33,100540,8,1,8,120,8,90,0,610025105,610025121,0,0,0,0,102061,bgm_M41,bgm_M41,0,0,102062,bgm_M41,bgm_M41,0,0,102063,bgm_M41,bgm_M41,0,0,102061,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025106,10025,10025101,6,"Terror House Gardens 1-6",112,-64,100020,9,1,9,135,9,90,0,610025106,610025121,0,0,0,0,100364,bgm_M41,bgm_M41,0,0,100365,bgm_M41,bgm_M41,0,0,100366,bgm_M41,bgm_M41,0,0,100364,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025107,10025,10025101,7,"Terror House Gardens 1-7",181,88,100540,9,1,9,135,9,90,0,610025107,610025122,0,0,0,0,102061,bgm_M41,bgm_M41,0,0,102062,bgm_M41,bgm_M41,0,0,102063,bgm_M41,bgm_M41,0,0,102061,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025108,10025,10025101,8,"Terror House Gardens 1-8",343,98,100540,9,1,9,135,9,90,0,610025108,610025121,0,0,0,0,102061,bgm_M41,bgm_M41,0,0,102062,bgm_M41,bgm_M41,0,0,102063,bgm_M41,bgm_M41,0,0,102061,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025109,10025,10025101,9,"Terror House Gardens 1-9",473,-9,100020,9,1,9,135,9,90,0,610025109,610025121,0,0,0,0,100364,bgm_M41,bgm_M41,0,0,100365,bgm_M41,bgm_M41,0,0,100366,bgm_M41,bgm_M41,0,0,100364,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025110,10025,10025102,10,"Ghostly Graveyard 1-10",-468,-121,100540,9,1,9,135,9,90,0,610025110,610025121,0,0,0,0,102071,bgm_M41,bgm_M41,0,0,102072,bgm_M41,bgm_M41,0,0,102073,bgm_M41,bgm_M41,0,0,102071,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025111,10025,10025102,11,"Ghostly Graveyard 1-11",-356,22,100531,10,1,10,150,10,90,0,610025111,610025121,0,0,0,0,102071,bgm_M41,bgm_M41,0,0,102072,bgm_M41,bgm_M41,0,0,102073,bgm_M41,bgm_M41,0,0,102071,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025112,10025,10025102,12,"Ghostly Graveyard 1-12",-153,77,100020,10,1,10,150,10,90,0,610025112,610025121,0,0,0,0,100691,bgm_M41,bgm_M41,0,0,100692,bgm_M41,bgm_M41,0,0,100693,bgm_M41,bgm_M41,0,0,100691,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025113,10025,10025102,13,"Ghostly Graveyard 1-13",-76,-66,100020,10,1,10,150,10,90,0,610025113,610025121,0,0,0,0,100691,bgm_M41,bgm_M41,0,0,100692,bgm_M41,bgm_M41,0,0,100693,bgm_M41,bgm_M41,0,0,100691,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025114,10025,10025102,14,"Ghostly Graveyard 1-14",77,12,100531,10,1,10,150,10,90,0,610025114,610025121,0,0,0,0,102071,bgm_M41,bgm_M41,0,0,102072,bgm_M41,bgm_M41,0,0,102073,bgm_M41,bgm_M41,0,0,102071,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025115,10025,10025102,15,"Ghostly Graveyard 1-15",266,21,100531,10,1,10,150,10,90,0,610025115,610025123,0,0,0,0,102071,bgm_M41,bgm_M41,0,0,102072,bgm_M41,bgm_M41,0,0,102073,bgm_M41,bgm_M41,0,0,102071,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025201,10025,10025201,16,"Ghostly Graveyard 1-1",-570,-77,100020,16,2,16,240,16,90,3,610025116,610025121,2,31112,1,28,100364,bgm_M41,bgm_M41,0,0,100365,bgm_M41,bgm_M41,0,0,100366,bgm_M41,bgm_M41,0,0,100364,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025202,10025,10025201,17,"Ghostly Graveyard 1-2",-372,58,100532,16,2,16,240,16,90,3,610025117,610025121,2,31036,1,28,102081,bgm_M41,bgm_M41,0,0,102082,bgm_M41,bgm_M41,0,0,102083,bgm_M41,bgm_M41,0,0,102081,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025203,10025,10025201,18,"Ghostly Graveyard 1-3",-191,-117,100020,18,2,18,270,18,90,3,610025118,610025121,2,31112,1,29,100691,bgm_M41,bgm_M41,0,0,100692,bgm_M41,bgm_M41,0,0,100693,bgm_M41,bgm_M41,0,0,100691,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025204,10025,10025201,19,"Ghostly Graveyard 1-4",120,-90,100532,18,2,18,270,18,90,3,610025119,610025121,2,31036,1,29,102081,bgm_M41,bgm_M41,0,0,102082,bgm_M41,bgm_M41,0,0,102083,bgm_M41,bgm_M41,0,0,102081,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10025205,10025,10025201,20,"Ghostly Graveyard 1-5",288,51,100532,20,2,20,300,20,90,3,610025120,610025121,2,31112,1,30,102081,bgm_M41,bgm_M41,0,0,102082,bgm_M41,bgm_M41,0,0,102083,bgm_M41,bgm_M41,0,0,102081,0,"2022/09/01 23:00:00","2022/09/19 22:59:59"
10026101,10026,10026101,1,"Landosol Outskirts 1-1",-528,-100,100210,8,1,8,120,8,90,0,610026101,610026121,0,0,0,0,101271,bgm_M41,bgm_M41,0,0,101272,bgm_M41,bgm_M41,0,0,101273,bgm_M41,bgm_M41,0,0,101271,0,"2022/09/17 23:00:00","2022/09/28 22:59:59"
10026102,10026,10026101,2,"Landosol Outskirts 1-2",-362,9,100210,8,1,8,120,8,90,0,610026102,610026121,0,0,0,0,101271,bgm_M41,bgm_M41,0,0,101272,bgm_M41,bgm_M41,0,0,101273,bgm_M41,bgm_M41,0,0,101271,0,"2022/09/17 23:00:00","2022/09/28 22:59:59"
10026103,10026,10026101,3,"Landosol Outskirts 1-3",-150,-54,100220,8,1,8,120,8,90,0,610026103,610026121,0,0,0,0,101271,bgm_M41,bgm_M41,0,0,101272,bgm_M41,bgm_M41,0,0,101273,bgm_M41,bgm_M41,0,0,101271,0,"2022/09/17 23:00:00","2022/09/28 22:59:59"
10026104,10026,10026101,4,"Landosol Outskirts 1-4",8,49,100210,8,1,8,120,8,90,0,610026104,610026121,0,0,0,0,101271,bgm_M41,bgm_M41,0,0,101272,bgm_M41,bgm_M41,0,0,101273,bgm_M41,bgm_M41,0,0,101271,0,"2022/09/17 23:00:00","2022/09/28 22:59:59"
