action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
109650101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
109651101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
109700101,1,23,100,109700102,109700103,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"",""
109700102,1,1,1,0,0,45.0,45.0,3.6,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"Deals {0} physical damage to all immobile enemies in range.","Physical damage + {0}"
109700103,1,1,1,0,0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"Deals {0} physical damage to all other enemies in range.","Physical damage + {0}"
109700201,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,1.0,1,1,-1,3,0,1,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
109700202,1,8,4,0,0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1,1,-1,3,0,1,"Renders an enemy immobile for a set period of time.","Freeze success rate + 1"
109700301,1,4,1,0,0,1.0,7.5,7.5,1.0,0.0,0.0,0.0,2,2,2160,5,0,1,"Recovers an ally's HP by {0}.","HP recovery + {0}"
109750101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
109751101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
109800101,1,1,2,0,0,12.0,12.0,1.08,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"Deals {0} magic damage to all enemies.","Magic damage + {0}"
109800102,1,8,5,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"Renders all enemies immobile for a set period of time.","Bind success rate + 1"
109800201,1,23,100,109800202,109800203,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
109800202,1,1,2,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Deals {0} magic damage to an enemy if they are immobile.","Magic damage + {0}"
109800203,1,1,2,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Deals {0} magic damage to an enemy if they are not immobile.","Magic damage + {0}"
109800204,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
109800205,1,3,3,0,0,150.0,0.0,500.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
109800301,1,56,1,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"Inflicts a status on an enemy causing their next physical attack to miss.","Success rate + 1"
109850101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
109851101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
109900101,1,4,2,0,0,1.0,15.0,15.0,1.5,0.0,0.0,0.0,2,2,2160,25,0,1,"Recovers an ally's HP by {0}.","HP recovery + {0}"
109900102,1,10,20,1,0,1.0,0.9,0.9,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"Boosts all allies' physical defense by {0}.","Physical defense boost + {0}"
109900103,1,10,40,1,0,1.0,0.9,0.9,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"Boosts all allies' magic defense by {0}.","Magic defense boost + {0}"
109900201,1,1,2,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
109900202,1,10,30,1,0,1.0,11.0,11.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
109900301,1,1,2,0,0,7.5,7.5,0.6,0.0,0.0,0.0,0.0,1,1,1000,2,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
109900302,1,1,2,0,0,7.5,7.5,0.6,0.0,0.0,0.0,0.0,1,1,1000,2,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
109900303,1,1,2,0,0,7.5,7.5,0.6,0.0,0.0,0.0,0.0,1,1,1000,2,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
109900304,1,1,2,0,0,7.5,7.5,0.6,0.0,0.0,0.0,0.0,1,1,1000,2,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
109950101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
109951101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
110000101,1,28,1211,110000103,110000102,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
110000102,1,1,1,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
110000103,1,1,1,0,0,60.0,60.0,4.8,0.0,1.0,0.0,0.0,1,1,-1,3,0,1,"",""
110000201,1,1,1,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Deals {0} physical damage an enemy 3 times.","Physical damage + {0}"
110000202,1,1,1,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110000203,1,1,1,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110000301,1,10,10,1,0,1.0,32.0,32.0,180.0,0.0,0.0,1.0,2,3,0,7,0,1,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110000302,1,45,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
110000303,1,16,1,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,0,7,0,1,"Fully recovers own TP.",""
110050101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110051101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110100101,1,1,2,0,0,12.0,12.0,1.08,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"Deals {0} magic damage to all enemies.","AOE magic damage + {0}"
110100102,1,4,2,0,0,1.0,6.0,6.0,0.45,0.0,0.0,0.0,2,3,2160,3,0,99,"Recovers all allies' HP by {0}.","HP recovery + {0}"
110100201,1,1,2,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"Deals {0} magic damage to all enemies in range.","Magic damage + {0}"
110100202,1,26,110100203,4,0,4.0,0.18,0.0,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"",""
110100203,1,4,2,0,0,1.0,4.0,4.0,0.25,0.0,0.0,0.0,2,2,2160,5,0,1,"Recovers an ally's HP by {0}.","HP recovery + {0}"
110100301,1,1,2,0,0,4.5,4.5,0.36,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"Deals {0} magic damage to all enemies in range.","Magic damage + {0}"
110100302,1,10,41,1,0,1.0,0.375,0.375,12.0,0.0,0.0,1.0,1,1,900,3,0,99,"Lowers magic defense of all enemies in range by {0}.","Magic defense lowered + {0}"
110150101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
110151101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
110300101,1,10,10,1,0,1.0,10.5,10.5,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' physical attack by {0}.","Physical attack boost + {0}"
110300102,1,10,30,1,0,1.0,10.5,10.5,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' magic attack by {0}.","Magic attack boost + {0}"
110300103,1,8,2,0,0,1.5,0.0,12.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"Boosts action speed of all allies.",""
110300201,1,16,1,0,0,175.0,1.25,0.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"Recovers all allies' TP by {0}.","TP recovery + {0}"
110300301,1,10,10,1,0,1.0,2.5,2.5,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' physical attack by {0}.","Physical attack boost + {0}"
110300302,1,10,30,1,0,1.0,2.5,2.5,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' magic attack by {0}.","Magic attack boost + {0}"
110300303,1,10,60,1,0,1.0,20.0,0.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' physical critical rate by {0}.","Physical critical rate boost + {0}"
110300304,1,10,70,1,0,1.0,20.0,0.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' magic critical rate by {0}.","Magic critical rate boost + {0}"
110350101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110351101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110351102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic defense by {0}.",""
110400101,1,23,700,110400102,110400103,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110400102,1,1,1,0,0,60.0,60.0,5.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"If only 1 target remains, deals {0} physical damage to an enemy.","Physical damage + {0}"
110400103,1,1,1,0,0,40.0,40.0,3.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"If 2 or more targets remain, deals {0} physical damage to an enemy.","Physical damage + {0}"
110400104,1,10,21,1,0,1.0,1.1,1.1,18.0,0.0,0.0,1.0,1,1,-1,3,0,1,"If only 1 target remains, lowers an enemy's physical defense by {0}.","Physical defense lowered + {0}"
110400201,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
110400202,1,23,700,110400203,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110400203,1,1,1,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"If only 1 target remains, deals {0} extra physical damage to an enemy.","Physical damage + {0}"
110400204,1,10,21,1,0,1.0,0.3,0.3,12.0,0.0,0.0,0.0,1,1,-1,3,0,1,"If only 1 target remains, lowers an enemy's physical defense by {0}.","Physical defense lowered + {0}"
110400301,1,28,700,110400302,110400303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110400302,1,10,10,1,0,1.0,10.0,10.0,180.0,0.0,0.0,1.0,2,1,0,7,0,1,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110400303,1,10,10,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
110450101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110451101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110500101,1,26,110500102,3,0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1,1,790,3,0,99,"",""
110500102,1,1,1,0,0,30.0,30.0,1.42,0.0,0.0,0.0,0.0,1,1,790,3,0,99,"Deals {0} physical damage to enemies in range.","Physical damage + {0}"
110500201,1,1,1,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,1,790,3,0,99,"Deals {0} physical damage to enemies in range.","Physical damage + {0}"
110500202,1,3,3,0,0,200.0,0.0,500.0,0.0,0.0,0.0,0.0,1,1,790,3,0,1,"",""
110500301,1,10,10,1,0,1.0,20.0,20.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110500302,1,8,2,0,0,1.35,0.0,12.0,0.0,0.0,0.0,0.0,2,2,300,3,0,99,"Boosts action speed of allies in range.",""
110550101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110551101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110600101,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
110600102,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
110600103,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
110600104,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
110600201,1,10,30,1,0,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
110600202,1,16,1,0,0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"Recovers own TP by {0}.","TP recovery + {0}"
110600301,1,1,2,0,0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,1,2,2160,2,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
110650101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
110651101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
110700101,1,1,1,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
110700102,1,10,21,1,0,1.0,1.0,1.0,18.0,0.0,0.0,1.0,1,1,2160,3,0,1,"Lowers an enemy's physical defense by {0}.","Physical defense lowered + {0}"
110700103,1,9,1,0,0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"Inflicts Poison that deals {0} damage.","Poison damage per second + {0}"
110700201,1,23,512,110700202,110700203,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
110700202,1,36,3,0,0,6.5,6.5,0.5,0.0,8.5,0.0,300.0,1,1,2160,3,0,1,"If central enemy is suffering from Poison or Venom upon activation, deploys a field that deals {0} physical damage every second.","Damage per second + {0}"
110700203,1,36,3,0,0,1.3,1.3,0.1,0.0,8.5,0.0,300.0,1,1,2160,3,0,1,"If central enemy is not suffering from Poison or Venom upon activation, deploys a field that deals {0} physical damage every second.","Damage per second + {0}"
110700301,1,23,512,110700302,110700303,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
110700302,1,10,21,1,0,1.0,0.7,0.7,12.0,0.0,0.0,1.0,1,1,2160,3,0,1,"Lowers an enemy's physical defense by {0}.","Physical defense lowered + {0}"
110700303,1,10,21,1,0,1.0,0.7,0.7,12.0,0.0,0.0,1.0,1,1,2160,3,0,1,"",""
110700304,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"If target is suffering from Poison or Venom, deals {0} physical damage to an enemy.","Physical damage + {0}"
110750101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110751101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110800101,1,1,1,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
110800201,1,60,3,1,0,66.0,57.0,180.0,0.0,180.0,0.0,0.0,1,3,2160,3,0,99,"Causes attacks to apply Cower to the enemy.",""
110800202,1,10,10,1,0,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110800301,1,26,110800302,3,0,257.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110800302,1,1,1,0,0,16.0,16.0,1.4,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
110800303,1,26,110800304,2,0,257.0,0.01,0.0096,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
110800304,1,10,21,1,0,1.0,0.18,0.18,12.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Lowers an enemy's physical defense by {0}.","Physical defense lowered + {0}"
110850101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
110851101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
111100101,1,10,41,1,0,1.0,0.8,0.8,18.9,0.0,0.0,1.0,1,1,-1,3,0,1,"Lowers an enemy's magic defense by {0}.","Magic defense lowered + {0}"
111100102,1,10,30,1,0,1.0,20.0,20.0,18.9,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' magic attack by {0}.","Magic attack boost + {0}"
111100201,1,26,111100202,2,0,8.0,0.2,0.0,0.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
111100202,1,10,30,1,0,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,3,2160,31,0,1,"Boosts an ally's magic attack by {0}.","Magic attack boost + {0}"
111100301,1,10,30,1,0,1.0,5.0,5.0,180.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' magic attack by {0}.","Magic attack boost + {0}"
111150101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
111151101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
111200101,1,57,111200102,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
111200102,1,1,1,0,0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,1,3,4320,3,0,99,"Deals {0} physical damage to all enemies.","Physical damage + {0}"
111200201,1,2,1,0,0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111200202,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111200203,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,2,400,3,0,99,"Deals {0} physical damage to all enemies in range.","Physical damage + {0}"
111200301,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,2,1,"",""
111200302,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,2,300,3,0,99,"Deals {0} physical damage to all enemies in range.","Physical damage + {0}"
111250101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
111251101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
111300101,1,1,1,0,0,40.0,40.0,3.6,0.0,0.0,0.0,0.0,1,1,880,3,0,99,"Deals {0} physical damage to all enemies in range.","Physical damage + {0}"
111300201,1,1,1,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,730,3,0,99,"Deals {0} physical damage to all enemies in range.","Physical damage + {0}"
111300301,1,10,10,1,0,1.0,22.0,22.0,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' physical attack by {0}.","Physical attack boost + {0}"
111300302,1,10,21,1,0,2.0,10.0,0.0,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Lowers all allies' physical defense by 10% of base value.",""
111300303,1,10,41,1,0,2.0,10.0,0.0,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Lowers all allies' magic defense by 10% of base value.",""
111350101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
111351101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
111400101,1,28,660,111400104,111400103,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111400102,1,26,111400103,3,0,260.0,1.2,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111400103,1,1,2,0,0,12.5,12.5,1.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"Deals {0} magic damage to an enemy.","Magic damage + {0}"
111400104,1,1,2,0,0,12.5,12.5,7.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111400105,1,35,1,0,0,99.0,60.0,180.0,-5.0,0.0,0.0,0.0,2,1,0,7,0,1,"Loses up to 5 Friends.",""
111400201,1,1,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2160,6,0,1,"Deals {0} magic damage to an ally.",""
111400202,1,16,1,3,0,150.0,2.5,0.0,0.0,0.0,0.0,0.0,2,3,2160,6,0,1,"Recovers an ally's TP by {0}.","TP recovery + {0}"
111400203,1,35,1,0,0,99.0,60.0,180.0,1.0,0.0,0.0,0.0,2,1,0,7,0,1,"Adds 1 additional Friend.",""
111400301,1,28,660,111400303,111400302,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111400302,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"If Luna doesn't have 2 or more Friends, deals {0} magic damage to an enemy.","Magic damage + {0}"
111400303,1,1,2,0,0,40.0,40.0,3.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"If Luna has 2 or more Friends, deals {0} magic damage to an enemy.","Magic damage + {0}"
111400304,1,23,660,111400305,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111400305,1,35,1,0,0,99.0,60.0,180.0,-2.0,0.0,0.0,0.0,2,1,0,7,0,1,"If Luna has 2 or more Friends, loses 2 Friends.",""
111410101,1,60,1,1,1,99.0,60.0,180.0,0.0,180.0,0.0,0.0,2,1,0,7,0,1,"For every action, gains 1 Friend.",""
111450101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
111451101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own magic attack by {0}.","Magic attack boost + {0}"
111500101,1,28,661,111500103,111500102,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500102,1,1,1,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"If Christina doesn't have a Coin, deals {0} physical damage to an enemy.","Physical damage + {0}"
111500103,1,1,3,0,0,120.0,120.0,9.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"If Christina has a Coin, deals {0} physical damage to an enemy.","Physical damage + {0}"
111500104,1,23,661,111500107,111500105,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500105,1,35,0,0,0,1.0,61.0,180.0,1.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500106,1,10,10,1,1,1.0,36.0,36.0,18.0,0.0,0.0,1.0,2,1,0,7,0,1,"If Christina doesn't have a Coin, boosts own physical attack by {0}.","Physical attack boost + {0}"
111500107,1,35,0,0,0,1.0,61.0,180.0,-2.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500201,1,28,661,111500203,111500202,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500202,1,10,10,1,0,1.0,20.0,20.0,12.0,0.0,0.0,1.0,2,3,2160,20,0,99,"If Christina doesn't have a Coin, boosts target allies' physical attack by {0}.","Physical attack boost + {0}"
111500203,1,10,10,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,2,3,2160,20,0,99,"If Christina has a Coin, boosts target allies' physical attack by {0}.","Physical attack boost + {0}"
111500204,1,28,661,111500205,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500205,1,10,10,1,0,1.0,35.0,35.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"If Christina has a Coin, boosts own physical attack by {0}.","Physical attack boost + {0}"
111500301,1,28,661,111500303,111500302,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500302,1,1,1,0,0,22.5,22.5,1.8,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"If Christina doesn't have a Coin, deals {0} physical damage to an enemy.","Physical damage + {0}"
111500303,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"If Christina has a Coin, deals {0} physical damage to an enemy.","Physical damage + {0}"
111500304,1,28,661,111500305,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500305,1,10,80,1,0,1.0,10.0,0.0,12.0,0.0,0.0,0.0,2,3,2160,3,0,99,"If Christina has a Coin, boosts all allies' TP Boost by {0}.",""
111500306,1,2,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111550101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
111551101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"Boosts own physical attack by {0}.","Physical attack boost + {0}"
111600101,1,26,111600102,2,0,12.0,0.5,0.5,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"",""
111600102,1,10,20,1,0,1.0,0.25,0.25,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"Boosts all allies' physical defense by {0}.","Physical defense boost + {0}"
